date,spp,actb,value
81-11,APAP,OTOT,0.0416666666666667
81-12,APAP,FLOH,0.248611111111111
81-12,APAP,FLNAIO,0.0277777777777778
81-12,APAP,FRNAIO,0
81-12,APAP,FROL,0
81-12,APAP,TBOH,0
81-12,APAP,TWOH,0.2
81-12,APAP,TWNAIO,0.109722222222222
81-12,APAP,TWKO,0
81-12,APAP,SBOH,0.247222222222222
81-12,APAP,SBNAIO,0.0277777777777778
81-12,APAP,SBKO,0
81-12,APAP,BROH,0
81-12,APAP,BRNAIO,0
81-12,APAP,BRKO,0
81-12,APAP,TROH,0
81-12,APAP,OTOT,0.138888888888889
82-01,APAP,FLOH,0.228571428571429
82-01,APAP,FLNAIO,0.0571428571428571
82-01,APAP,FRNAIO,0
82-01,APAP,FROL,0
82-01,APAP,TBOH,0
82-01,APAP,TWOH,0.312857142857143
82-01,APAP,TWNAIO,0
82-01,APAP,TWKO,0.0285714285714286
82-01,APAP,SBOH,0.127142857142857
82-01,APAP,SBNAIO,0.1
82-01,APAP,SBKO,0.0285714285714286
82-01,APAP,BROH,0
82-01,APAP,BRNAIO,0
82-01,APAP,BRKO,0
82-01,APAP,TROH,0
82-01,APAP,OTOT,0.117142857142857
77-06,JAWE,FLOH,0.225
77-06,JAWE,FLNAIO,0
77-06,JAWE,FRNAIO,0
77-06,JAWE,FROL,0
77-06,JAWE,TBOH,0.0625
77-06,JAWE,TWOH,0.173863636363636
77-06,JAWE,TWNAIO,0.179545454545455
77-06,JAWE,TWKO,0.0227272727272727
77-06,JAWE,SBOH,0.05
77-06,JAWE,SBNAIO,0.0681818181818182
77-06,JAWE,SBKO,0.0363636363636364
77-06,JAWE,BROH,0
77-06,JAWE,BRNAIO,0
77-06,JAWE,BRKO,0
77-06,JAWE,TROH,0
77-06,JAWE,OTOT,0.181818181818182
77-07,JAWE,FLOH,0
77-07,JAWE,FLNAIO,0.0439024390243902
77-07,JAWE,FRNAIO,0
77-07,JAWE,FROL,0
77-07,JAWE,TBOH,0
77-07,JAWE,TWOH,0.209756097560976
77-07,JAWE,TWNAIO,0.441463414634146
77-07,JAWE,TWKO,0.0439024390243902
77-07,JAWE,SBOH,0
77-07,JAWE,SBNAIO,0.0365853658536585
77-07,JAWE,SBKO,0
77-07,JAWE,BROH,0
77-07,JAWE,BRNAIO,0
77-07,JAWE,BRKO,0
77-07,JAWE,TROH,0.024390243902439
77-07,JAWE,OTOT,0.2
77-08,JAWE,FLOH,0.0303030303030303
77-08,JAWE,FLNAIO,0.0606060606060606
77-08,JAWE,FRNAIO,0
77-08,JAWE,FROL,0
77-08,JAWE,TBOH,0
77-08,JAWE,TWOH,0.0848484848484849
77-08,JAWE,TWNAIO,0.212121212121212
77-08,JAWE,TWKO,0.0606060606060606
77-08,JAWE,SBOH,0.0606060606060606
77-08,JAWE,SBNAIO,0.0393939393939394
77-08,JAWE,SBKO,0.0303030303030303
77-08,JAWE,BROH,0
77-08,JAWE,BRNAIO,0
77-08,JAWE,BRKO,0
77-08,JAWE,TROH,0
77-08,JAWE,OTOT,0.421212121212121
77-09,JAWE,FLOH,0
77-09,JAWE,FLNAIO,0.0606060606060606
77-09,JAWE,FRNAIO,0.0454545454545455
77-09,JAWE,FROL,0.181818181818182
77-09,JAWE,TBOH,0.0303030303030303
77-09,JAWE,TWOH,0.151515151515152
77-09,JAWE,TWNAIO,0.121212121212121
77-09,JAWE,TWKO,0.0909090909090909
77-09,JAWE,SBOH,0.00303030303030303
77-09,JAWE,SBNAIO,0.0757575757575758
77-09,JAWE,SBKO,0
77-09,JAWE,BROH,0.0272727272727273
77-09,JAWE,BRNAIO,0.0303030303030303
77-09,JAWE,BRKO,0
77-09,JAWE,TROH,0.0303030303030303
77-09,JAWE,OTOT,0.151515151515152
77-10,JAWE,FLOH,0.0230769230769231
77-10,JAWE,FLNAIO,0.0769230769230769
77-10,JAWE,FRNAIO,0
77-10,JAWE,FROL,0.265384615384615
77-10,JAWE,TBOH,0.115384615384615
77-10,JAWE,TWOH,0.130769230769231
77-10,JAWE,TWNAIO,0.230769230769231
77-10,JAWE,TWKO,0
77-10,JAWE,SBOH,0.00384615384615385
77-10,JAWE,SBNAIO,0.0307692307692308
77-10,JAWE,SBKO,0.0384615384615385
77-10,JAWE,BROH,0
77-10,JAWE,BRNAIO,0.0384615384615385
77-10,JAWE,BRKO,0
77-10,JAWE,TROH,0.0384615384615385
77-10,JAWE,OTOT,0.00769230769230769
77-11,JAWE,FLOH,0.0540540540540541
77-11,JAWE,FLNAIO,0.027027027027027
77-11,JAWE,FRNAIO,0
77-11,JAWE,FROL,0.0810810810810811
77-11,JAWE,TBOH,0.162162162162162
77-11,JAWE,TWOH,0.189189189189189
77-11,JAWE,TWNAIO,0.318918918918919
77-11,JAWE,TWKO,0
77-11,JAWE,SBOH,0.0324324324324324
77-11,JAWE,SBNAIO,0.027027027027027
77-11,JAWE,SBKO,0
77-11,JAWE,BROH,0
77-11,JAWE,BRNAIO,0.027027027027027
77-11,JAWE,BRKO,0
77-11,JAWE,TROH,0
77-11,JAWE,OTOT,0.0810810810810811
77-12,JAWE,FLOH,0.0878048780487805
77-12,JAWE,FLNAIO,0.00609756097560976
77-12,JAWE,FRNAIO,0
77-12,JAWE,FROL,0.0231707317073171
77-12,JAWE,TBOH,0.0975609756097561
77-12,JAWE,TWOH,0.21219512195122
77-12,JAWE,TWNAIO,0.301219512195122
77-12,JAWE,TWKO,0
77-12,JAWE,SBOH,0.024390243902439
77-12,JAWE,SBNAIO,0.0390243902439024
77-12,JAWE,SBKO,0
77-12,JAWE,BROH,0.0292682926829268
77-12,JAWE,BRNAIO,0
77-12,JAWE,BRKO,0.024390243902439
77-12,JAWE,TROH,0.024390243902439
77-12,JAWE,OTOT,0.130487804878049
78-01,JAWE,FLOH,0.24390243902439
78-01,JAWE,FLNAIO,0
78-01,JAWE,FRNAIO,0
78-01,JAWE,FROL,0
78-01,JAWE,TBOH,0.146341463414634
78-01,JAWE,TWOH,0.0670731707317073
78-01,JAWE,TWNAIO,0.225609756097561
78-01,JAWE,TWKO,0.024390243902439
78-01,JAWE,SBOH,0.024390243902439
78-01,JAWE,SBNAIO,0.024390243902439
78-01,JAWE,SBKO,0.024390243902439
78-01,JAWE,BROH,0
78-01,JAWE,BRNAIO,0
78-01,JAWE,BRKO,0
78-01,JAWE,TROH,0.0487804878048781
78-01,JAWE,OTOT,0.170731707317073
78-02,JAWE,FLOH,0.384615384615385
78-02,JAWE,FLNAIO,0
78-02,JAWE,FRNAIO,0.0256410256410256
78-02,JAWE,FROL,0
78-02,JAWE,TBOH,0
78-02,JAWE,TWOH,0.105128205128205
78-02,JAWE,TWNAIO,0.244871794871795
78-02,JAWE,TWKO,0
78-02,JAWE,SBOH,0.0282051282051282
78-02,JAWE,SBNAIO,0.0256410256410256
78-02,JAWE,SBKO,0
78-02,JAWE,BROH,0
78-02,JAWE,BRNAIO,0
78-02,JAWE,BRKO,0
78-02,JAWE,TROH,0
78-02,JAWE,OTOT,0.185897435897436
78-03,JAWE,FLOH,0.46304347826087
78-03,JAWE,FLNAIO,0
78-03,JAWE,FRNAIO,0.0217391304347826
78-03,JAWE,FROL,0
78-03,JAWE,TBOH,0
78-03,JAWE,TWOH,0.223913043478261
78-03,JAWE,TWNAIO,0.130434782608696
78-03,JAWE,TWKO,0
78-03,JAWE,SBOH,0.0304347826086957
78-03,JAWE,SBNAIO,0.0652173913043478
78-03,JAWE,SBKO,0
78-03,JAWE,BROH,0
78-03,JAWE,BRNAIO,0
78-03,JAWE,BRKO,0
78-03,JAWE,TROH,0
78-03,JAWE,OTOT,0.0652173913043478
78-04,JAWE,FLOH,0.471428571428571
78-04,JAWE,FLNAIO,0
78-04,JAWE,FRNAIO,0
78-04,JAWE,FROL,0
78-04,JAWE,TBOH,0
78-04,JAWE,TWOH,0.118367346938776
78-04,JAWE,TWNAIO,0.102040816326531
78-04,JAWE,TWKO,0
78-04,JAWE,SBOH,0.0183673469387755
78-04,JAWE,SBNAIO,0.0908163265306123
78-04,JAWE,SBKO,0
78-04,JAWE,BROH,0
78-04,JAWE,BRNAIO,0
78-04,JAWE,BRKO,0
78-04,JAWE,TROH,0
78-04,JAWE,OTOT,0.198979591836735
78-05,JAWE,FLOH,0.512820512820513
78-05,JAWE,FLNAIO,0
78-05,JAWE,FRNAIO,0
78-05,JAWE,FROL,0
78-05,JAWE,TBOH,0.0102564102564103
78-05,JAWE,TWOH,0.0987179487179487
78-05,JAWE,TWNAIO,0.0769230769230769
78-05,JAWE,TWKO,0.0512820512820513
78-05,JAWE,SBOH,0.0192307692307692
78-05,JAWE,SBNAIO,0
78-05,JAWE,SBKO,0
78-05,JAWE,BROH,0
78-05,JAWE,BRNAIO,0
78-05,JAWE,BRKO,0.0256410256410256
78-05,JAWE,TROH,0
78-05,JAWE,OTOT,0.205128205128205
78-06,JAWE,FLOH,0.122222222222222
78-06,JAWE,FLNAIO,0
78-06,JAWE,FRNAIO,0
78-06,JAWE,FROL,0
78-06,JAWE,TBOH,0
78-06,JAWE,TWOH,0.186111111111111
78-06,JAWE,TWNAIO,0.0611111111111111
78-06,JAWE,TWKO,0.0791666666666667
78-06,JAWE,SBOH,0.0833333333333333
78-06,JAWE,SBNAIO,0.0555555555555556
78-06,JAWE,SBKO,0.0555555555555556
78-06,JAWE,BROH,0
78-06,JAWE,BRNAIO,0
78-06,JAWE,BRKO,0.00694444444444444
78-06,JAWE,TROH,0
78-06,JAWE,OTOT,0.35
78-07,JAWE,FLOH,0.0178571428571429
78-07,JAWE,FLNAIO,0
78-07,JAWE,FRNAIO,0
78-07,JAWE,FROL,0.0142857142857143
78-07,JAWE,TBOH,0.0238095238095238
78-07,JAWE,TWOH,0.273809523809524
78-07,JAWE,TWNAIO,0.286904761904762
78-07,JAWE,TWKO,0.0238095238095238
78-07,JAWE,SBOH,0.0476190476190476
78-07,JAWE,SBNAIO,0.0642857142857143
78-07,JAWE,SBKO,0
78-07,JAWE,BROH,0
78-07,JAWE,BRNAIO,0.0238095238095238
78-07,JAWE,BRKO,0
78-07,JAWE,TROH,0.0238095238095238
78-07,JAWE,OTOT,0.2
78-08,JAWE,FLOH,0.05
78-08,JAWE,FLNAIO,0
78-08,JAWE,FRNAIO,0
78-08,JAWE,FROL,0.0666666666666667
78-08,JAWE,TBOH,0.0666666666666667
78-08,JAWE,TWOH,0.296666666666667
78-08,JAWE,TWNAIO,0.186666666666667
78-08,JAWE,TWKO,0.0666666666666667
78-08,JAWE,SBOH,0
78-08,JAWE,SBNAIO,0.0333333333333333
78-08,JAWE,SBKO,0.0333333333333333
78-08,JAWE,BROH,0.00666666666666667
78-08,JAWE,BRNAIO,0
78-08,JAWE,BRKO,0
78-08,JAWE,TROH,0.0266666666666667
78-08,JAWE,OTOT,0.166666666666667
78-09,JAWE,FLOH,0
78-09,JAWE,FLNAIO,0.136363636363636
78-09,JAWE,FRNAIO,0
78-09,JAWE,FROL,0.121212121212121
78-09,JAWE,TBOH,0
78-09,JAWE,TWOH,0.257575757575758
78-09,JAWE,TWNAIO,0.142424242424242
78-09,JAWE,TWKO,0.0757575757575758
78-09,JAWE,SBOH,0.0545454545454545
78-09,JAWE,SBNAIO,0.103030303030303
78-09,JAWE,SBKO,0
78-09,JAWE,BROH,0
78-09,JAWE,BRNAIO,0.0181818181818182
78-09,JAWE,BRKO,0
78-09,JAWE,TROH,0
78-09,JAWE,OTOT,0.0909090909090909
78-10,JAWE,FLOH,0.094047619047619
78-10,JAWE,FLNAIO,0.0857142857142857
78-10,JAWE,FRNAIO,0
78-10,JAWE,FROL,0
78-10,JAWE,TBOH,0.0238095238095238
78-10,JAWE,TWOH,0.351190476190476
78-10,JAWE,TWNAIO,0.158333333333333
78-10,JAWE,TWKO,0.0238095238095238
78-10,JAWE,SBOH,0.00952380952380952
78-10,JAWE,SBNAIO,0.0547619047619048
78-10,JAWE,SBKO,0
78-10,JAWE,BROH,0
78-10,JAWE,BRNAIO,0.0238095238095238
78-10,JAWE,BRKO,0
78-10,JAWE,TROH,0
78-10,JAWE,OTOT,0.175
78-11,JAWE,FLOH,0.147435897435897
78-11,JAWE,FLNAIO,0
78-11,JAWE,FRNAIO,0
78-11,JAWE,FROL,0.0256410256410256
78-11,JAWE,TBOH,0.0512820512820513
78-11,JAWE,TWOH,0.434615384615385
78-11,JAWE,TWNAIO,0.18974358974359
78-11,JAWE,TWKO,0.0256410256410256
78-11,JAWE,SBOH,0
78-11,JAWE,SBNAIO,0.0512820512820513
78-11,JAWE,SBKO,0
78-11,JAWE,BROH,0
78-11,JAWE,BRNAIO,0
78-11,JAWE,BRKO,0
78-11,JAWE,TROH,0
78-11,JAWE,OTOT,0.0743589743589744
78-12,JAWE,FLOH,0.0407608695652174
78-12,JAWE,FLNAIO,0.0815217391304348
78-12,JAWE,FRNAIO,0.0271739130434783
78-12,JAWE,FROL,0.0543478260869565
78-12,JAWE,TBOH,0.0271739130434783
78-12,JAWE,TWOH,0.308423913043478
78-12,JAWE,TWNAIO,0.239130434782609
78-12,JAWE,TWKO,0
78-12,JAWE,SBOH,0
78-12,JAWE,SBNAIO,0.0815217391304348
78-12,JAWE,SBKO,0
78-12,JAWE,BROH,0.0108695652173913
78-12,JAWE,BRNAIO,0
78-12,JAWE,BRKO,0
78-12,JAWE,TROH,0.0190217391304348
78-12,JAWE,OTOT,0.110054347826087
79-01,JAWE,FLOH,0.171428571428571
79-01,JAWE,FLNAIO,0
79-01,JAWE,FRNAIO,0.0285714285714286
79-01,JAWE,FROL,0
79-01,JAWE,TBOH,0.0285714285714286
79-01,JAWE,TWOH,0.228571428571429
79-01,JAWE,TWNAIO,0.362857142857143
79-01,JAWE,TWKO,0.0142857142857143
79-01,JAWE,SBOH,0.0371428571428571
79-01,JAWE,SBNAIO,0.0571428571428571
79-01,JAWE,SBKO,0
79-01,JAWE,BROH,0
79-01,JAWE,BRNAIO,0
79-01,JAWE,BRKO,0
79-01,JAWE,TROH,0
79-01,JAWE,OTOT,0.0714285714285714
79-02,JAWE,FLOH,0.16063829787234
79-02,JAWE,FLNAIO,0.0127659574468085
79-02,JAWE,FRNAIO,0.0361702127659574
79-02,JAWE,FROL,0
79-02,JAWE,TBOH,0.0808510638297872
79-02,JAWE,TWOH,0.371276595744681
79-02,JAWE,TWNAIO,0.127659574468085
79-02,JAWE,TWKO,0.0212765957446809
79-02,JAWE,SBOH,0.0106382978723404
79-02,JAWE,SBNAIO,0.0297872340425532
79-02,JAWE,SBKO,0
79-02,JAWE,BROH,0
79-02,JAWE,BRNAIO,0
79-02,JAWE,BRKO,0
79-02,JAWE,TROH,0.0234042553191489
79-02,JAWE,OTOT,0.125531914893617
79-03,JAWE,FLOH,0.0524390243902439
79-03,JAWE,FLNAIO,0
79-03,JAWE,FRNAIO,0
79-03,JAWE,FROL,0
79-03,JAWE,TBOH,0.065609756097561
79-03,JAWE,TWOH,0.36609756097561
79-03,JAWE,TWNAIO,0.123170731707317
79-03,JAWE,TWKO,0.0390243902439024
79-03,JAWE,SBOH,0.0487804878048781
79-03,JAWE,SBNAIO,0.0731707317073171
79-03,JAWE,SBKO,0.024390243902439
79-03,JAWE,BROH,0
79-03,JAWE,BRNAIO,0.0268292682926829
79-03,JAWE,BRKO,0
79-03,JAWE,TROH,0.0121951219512195
79-03,JAWE,OTOT,0.168292682926829
79-04,JAWE,FLOH,0.167592592592593
79-04,JAWE,FLNAIO,0
79-04,JAWE,FRNAIO,0
79-04,JAWE,FROL,0
79-04,JAWE,TBOH,0.112962962962963
79-04,JAWE,TWOH,0.508333333333333
79-04,JAWE,TWNAIO,0.0833333333333333
79-04,JAWE,TWKO,0.0185185185185185
79-04,JAWE,SBOH,0.0148148148148148
79-04,JAWE,SBNAIO,0.00185185185185185
79-04,JAWE,SBKO,0
79-04,JAWE,BROH,0.00185185185185185
79-04,JAWE,BRNAIO,0
79-04,JAWE,BRKO,0
79-04,JAWE,TROH,0
79-04,JAWE,OTOT,0.0907407407407407
79-05,JAWE,FLOH,0.1828125
79-05,JAWE,FLNAIO,0
79-05,JAWE,FRNAIO,0
79-05,JAWE,FROL,0
79-05,JAWE,TBOH,0.03125
79-05,JAWE,TWOH,0.4
79-05,JAWE,TWNAIO,0.0390625
79-05,JAWE,TWKO,0.0375
79-05,JAWE,SBOH,0.15625
79-05,JAWE,SBNAIO,0.059375
79-05,JAWE,SBKO,0
79-05,JAWE,BROH,0
79-05,JAWE,BRNAIO,0
79-05,JAWE,BRKO,0
79-05,JAWE,TROH,0
79-05,JAWE,OTOT,0.09375
79-06,JAWE,FLOH,0.0256410256410256
79-06,JAWE,FLNAIO,0
79-06,JAWE,FRNAIO,0.0487179487179487
79-06,JAWE,FROL,0
79-06,JAWE,TBOH,0.0256410256410256
79-06,JAWE,TWOH,0.248461538461538
79-06,JAWE,TWNAIO,0.205384615384615
79-06,JAWE,TWKO,0.0794871794871795
79-06,JAWE,SBOH,0.058974358974359
79-06,JAWE,SBNAIO,0.0512820512820513
79-06,JAWE,SBKO,0.00512820512820513
79-06,JAWE,BROH,0
79-06,JAWE,BRNAIO,0
79-06,JAWE,BRKO,0.0179487179487179
79-06,JAWE,TROH,0
79-06,JAWE,OTOT,0.233333333333333
79-07,JAWE,FLOH,0
79-07,JAWE,FLNAIO,0.0375
79-07,JAWE,FRNAIO,0.025
79-07,JAWE,FROL,0
79-07,JAWE,TBOH,0.1
79-07,JAWE,TWOH,0.27
79-07,JAWE,TWNAIO,0.1925
79-07,JAWE,TWKO,0.1
79-07,JAWE,SBOH,0.025
79-07,JAWE,SBNAIO,0.1
79-07,JAWE,SBKO,0.025
79-07,JAWE,BROH,0
79-07,JAWE,BRNAIO,0
79-07,JAWE,BRKO,0
79-07,JAWE,TROH,0
79-07,JAWE,OTOT,0.125
79-08,JAWE,FLOH,0.0555555555555556
79-08,JAWE,FLNAIO,0.0833333333333333
79-08,JAWE,FRNAIO,0
79-08,JAWE,FROL,0
79-08,JAWE,TBOH,0.0555555555555556
79-08,JAWE,TWOH,0.333333333333333
79-08,JAWE,TWNAIO,0.166666666666667
79-08,JAWE,TWKO,0.166666666666667
79-08,JAWE,SBOH,0
79-08,JAWE,SBNAIO,0
79-08,JAWE,SBKO,0.0277777777777778
79-08,JAWE,BROH,0.0277777777777778
79-08,JAWE,BRNAIO,0
79-08,JAWE,BRKO,0
79-08,JAWE,TROH,0
79-08,JAWE,OTOT,0.0833333333333333
79-09,JAWE,FLOH,0
79-09,JAWE,FLNAIO,0.156862745098039
79-09,JAWE,FRNAIO,0.0392156862745098
79-09,JAWE,FROL,0
79-09,JAWE,TBOH,0
79-09,JAWE,TWOH,0.198039215686275
79-09,JAWE,TWNAIO,0.449019607843137
79-09,JAWE,TWKO,0.123529411764706
79-09,JAWE,SBOH,0
79-09,JAWE,SBNAIO,0.0196078431372549
79-09,JAWE,SBKO,0.0137254901960784
79-09,JAWE,BROH,0
79-09,JAWE,BRNAIO,0
79-09,JAWE,BRKO,0
79-09,JAWE,TROH,0
79-09,JAWE,OTOT,0
79-10,JAWE,FLOH,0
79-10,JAWE,FLNAIO,0.0387096774193548
79-10,JAWE,FRNAIO,0
79-10,JAWE,FROL,0
79-10,JAWE,TBOH,0
79-10,JAWE,TWOH,0.290322580645161
79-10,JAWE,TWNAIO,0.445161290322581
79-10,JAWE,TWKO,0.0806451612903226
79-10,JAWE,SBOH,0.032258064516129
79-10,JAWE,SBNAIO,0.032258064516129
79-10,JAWE,SBKO,0
79-10,JAWE,BROH,0
79-10,JAWE,BRNAIO,0
79-10,JAWE,BRKO,0.0161290322580645
79-10,JAWE,TROH,0
79-10,JAWE,OTOT,0.0645161290322581
79-11,JAWE,FLOH,0.0138888888888889
79-11,JAWE,FLNAIO,0.0555555555555556
79-11,JAWE,FRNAIO,0
79-11,JAWE,FROL,0
79-11,JAWE,TBOH,0
79-11,JAWE,TWOH,0.479166666666667
79-11,JAWE,TWNAIO,0.240277777777778
79-11,JAWE,TWKO,0.0277777777777778
79-11,JAWE,SBOH,0.00833333333333333
79-11,JAWE,SBNAIO,0.0361111111111111
79-11,JAWE,SBKO,0
79-11,JAWE,BROH,0
79-11,JAWE,BRNAIO,0
79-11,JAWE,BRKO,0
79-11,JAWE,TROH,0
79-11,JAWE,OTOT,0.138888888888889
79-12,JAWE,FLOH,0
79-12,JAWE,FLNAIO,0.0294117647058824
79-12,JAWE,FRNAIO,0.00882352941176471
79-12,JAWE,FROL,0
79-12,JAWE,TBOH,0.0294117647058824
79-12,JAWE,TWOH,0.420588235294118
79-12,JAWE,TWNAIO,0.217647058823529
79-12,JAWE,TWKO,0.0294117647058824
79-12,JAWE,SBOH,0.0588235294117647
79-12,JAWE,SBNAIO,0
79-12,JAWE,SBKO,0
79-12,JAWE,BROH,0
79-12,JAWE,BRNAIO,0
79-12,JAWE,BRKO,0
79-12,JAWE,TROH,0.0147058823529412
79-12,JAWE,OTOT,0.191176470588235
80-01,JAWE,FLOH,0.102564102564103
80-01,JAWE,FLNAIO,0
80-01,JAWE,FRNAIO,0
80-01,JAWE,FROL,0
80-01,JAWE,TBOH,0
80-01,JAWE,TWOH,0.551282051282051
80-01,JAWE,TWNAIO,0.11025641025641
80-01,JAWE,TWKO,0
80-01,JAWE,SBOH,0.0641025641025641
80-01,JAWE,SBNAIO,0.0256410256410256
80-01,JAWE,SBKO,0.0128205128205128
80-01,JAWE,BROH,0.0205128205128205
80-01,JAWE,BRNAIO,0
80-01,JAWE,BRKO,0.00769230769230769
80-01,JAWE,TROH,0.0128205128205128
80-01,JAWE,OTOT,0.0923076923076923
80-02,JAWE,FLOH,0.138888888888889
80-02,JAWE,FLNAIO,0
80-02,JAWE,FRNAIO,0
80-02,JAWE,FROL,0
80-02,JAWE,TBOH,0.0111111111111111
80-02,JAWE,TWOH,0.508333333333333
80-02,JAWE,TWNAIO,0.101851851851852
80-02,JAWE,TWKO,0
80-02,JAWE,SBOH,0.0888888888888889
80-02,JAWE,SBNAIO,0.0222222222222222
80-02,JAWE,SBKO,0.0138888888888889
80-02,JAWE,BROH,0
80-02,JAWE,BRNAIO,0
80-02,JAWE,BRKO,0
80-02,JAWE,TROH,0
80-02,JAWE,OTOT,0.114814814814815
80-03,JAWE,FLOH,0.290425531914894
80-03,JAWE,FLNAIO,0
80-03,JAWE,FRNAIO,0
80-03,JAWE,FROL,0
80-03,JAWE,TBOH,0.025531914893617
80-03,JAWE,TWOH,0.277659574468085
80-03,JAWE,TWNAIO,0.18936170212766
80-03,JAWE,TWKO,0.0212765957446809
80-03,JAWE,SBOH,0.0468085106382979
80-03,JAWE,SBNAIO,0.0425531914893617
80-03,JAWE,SBKO,0.0212765957446809
80-03,JAWE,BROH,0
80-03,JAWE,BRNAIO,0
80-03,JAWE,BRKO,0.0425531914893617
80-03,JAWE,TROH,0
80-03,JAWE,OTOT,0.0425531914893617
80-04,JAWE,FLOH,0.192105263157895
80-04,JAWE,FLNAIO,0
80-04,JAWE,FRNAIO,0
80-04,JAWE,FROL,0
80-04,JAWE,TBOH,0
80-04,JAWE,TWOH,0.281578947368421
80-04,JAWE,TWNAIO,0.178947368421053
80-04,JAWE,TWKO,0.0578947368421053
80-04,JAWE,SBOH,0.0789473684210526
80-04,JAWE,SBNAIO,0.0789473684210526
80-04,JAWE,SBKO,0
80-04,JAWE,BROH,0
80-04,JAWE,BRNAIO,0
80-04,JAWE,BRKO,0.0263157894736842
80-04,JAWE,TROH,0.0263157894736842
80-04,JAWE,OTOT,0.0789473684210526
80-05,JAWE,FLOH,0.0571428571428571
80-05,JAWE,FLNAIO,0
80-05,JAWE,FRNAIO,0
80-05,JAWE,FROL,0
80-05,JAWE,TBOH,0
80-05,JAWE,TWOH,0.295238095238095
80-05,JAWE,TWNAIO,0.330952380952381
80-05,JAWE,TWKO,0.0690476190476191
80-05,JAWE,SBOH,0.0404761904761905
80-05,JAWE,SBNAIO,0.0357142857142857
80-05,JAWE,SBKO,0.0142857142857143
80-05,JAWE,BROH,0
80-05,JAWE,BRNAIO,0
80-05,JAWE,BRKO,0
80-05,JAWE,TROH,0
80-05,JAWE,OTOT,0.157142857142857
80-06,JAWE,FLOH,0.168571428571429
80-06,JAWE,FLNAIO,0
80-06,JAWE,FRNAIO,0
80-06,JAWE,FROL,0
80-06,JAWE,TBOH,0.0285714285714286
80-06,JAWE,TWOH,0.414285714285714
80-06,JAWE,TWNAIO,0.185714285714286
80-06,JAWE,TWKO,0.0571428571428571
80-06,JAWE,SBOH,0.0428571428571429
80-06,JAWE,SBNAIO,0.0857142857142857
80-06,JAWE,SBKO,0
80-06,JAWE,BROH,0
80-06,JAWE,BRNAIO,0
80-06,JAWE,BRKO,0
80-06,JAWE,TROH,0.00571428571428571
80-06,JAWE,OTOT,0.0114285714285714
80-07,JAWE,FLOH,0
80-07,JAWE,FLNAIO,0.078125
80-07,JAWE,FRNAIO,0
80-07,JAWE,FROL,0
80-07,JAWE,TBOH,0
80-07,JAWE,TWOH,0.475
80-07,JAWE,TWNAIO,0.240625
80-07,JAWE,TWKO,0.11875
80-07,JAWE,SBOH,0
80-07,JAWE,SBNAIO,0.025
80-07,JAWE,SBKO,0
80-07,JAWE,BROH,0
80-07,JAWE,BRNAIO,0
80-07,JAWE,BRKO,0
80-07,JAWE,TROH,0
80-07,JAWE,OTOT,0.0625
80-08,JAWE,FLOH,0.0625
80-08,JAWE,FLNAIO,0.0416666666666667
80-08,JAWE,FRNAIO,0
80-08,JAWE,FROL,0
80-08,JAWE,TBOH,0
80-08,JAWE,TWOH,0.6375
80-08,JAWE,TWNAIO,0.125
80-08,JAWE,TWKO,0.0416666666666667
80-08,JAWE,SBOH,0
80-08,JAWE,SBNAIO,0.00833333333333333
80-08,JAWE,SBKO,0
80-08,JAWE,BROH,0
80-08,JAWE,BRNAIO,0
80-08,JAWE,BRKO,0
80-08,JAWE,TROH,0
80-08,JAWE,OTOT,0.0833333333333333
80-09,JAWE,FLOH,0
80-09,JAWE,FLNAIO,0.165789473684211
80-09,JAWE,FRNAIO,0
80-09,JAWE,FROL,0.0263157894736842
80-09,JAWE,TBOH,0.0842105263157895
80-09,JAWE,TWOH,0.481578947368421
80-09,JAWE,TWNAIO,0.163157894736842
80-09,JAWE,TWKO,0
80-09,JAWE,SBOH,0
80-09,JAWE,SBNAIO,0.0263157894736842
80-09,JAWE,SBKO,0
80-09,JAWE,BROH,0
80-09,JAWE,BRNAIO,0
80-09,JAWE,BRKO,0
80-09,JAWE,TROH,0
80-09,JAWE,OTOT,0.0526315789473684
80-10,JAWE,FLOH,0.0703125
80-10,JAWE,FLNAIO,0.03125
80-10,JAWE,FRNAIO,0
80-10,JAWE,FROL,0
80-10,JAWE,TBOH,0
80-10,JAWE,TWOH,0.4048611125
80-10,JAWE,TWNAIO,0.09375
80-10,JAWE,TWKO,0.1515625
80-10,JAWE,SBOH,0.040625
80-10,JAWE,SBNAIO,0
80-10,JAWE,SBKO,0.03125
80-10,JAWE,BROH,0.0375
80-10,JAWE,BRNAIO,0
80-10,JAWE,BRKO,0
80-10,JAWE,TROH,0
80-10,JAWE,OTOT,0.1388888875
80-11,JAWE,FLOH,0.176315789473684
80-11,JAWE,FLNAIO,0.0526315789473684
80-11,JAWE,FRNAIO,0
80-11,JAWE,FROL,0
80-11,JAWE,TBOH,0.0263157894736842
80-11,JAWE,TWOH,0.405263157894737
80-11,JAWE,TWNAIO,0.105263157894737
80-11,JAWE,TWKO,0.0368421052631579
80-11,JAWE,SBOH,0.0263157894736842
80-11,JAWE,SBNAIO,0.0526315789473684
80-11,JAWE,SBKO,0
80-11,JAWE,BROH,0
80-11,JAWE,BRNAIO,0
80-11,JAWE,BRKO,0
80-11,JAWE,TROH,0
